2453018.27054,33210,5089,7049,0,0,0,18.2438,0.0865,17.9957,0.0466,17.97452,0.0333,0.02118,40.90672,1353.4617,3338.3386,317.7683383,45.6134916,0.00513585,2,2
2453018.24645,33863,5089,7052,0,0,0,18.1484,0.0784,17.9269,0.0508,17.91389,0.04408,0.01301,38.29932,1374.5861,3343.1594,317.7680888,45.6134253,0.00197766,0,0
2453018.24455,32448,5089,7056,0,0,0,18.2229,0.0796,18.0025,0.0474,17.98455,0.04484,0.01795,38.76992,1375.1526,3343.313,317.7680975,45.6134563,0.00217582,3,3
2453018.24519,30726,5089,7057,0,0,0,18.1991,0.0874,17.9837,0.0476,17.96177,0.04509,0.02193,38.54488,1374.984,3343.1182,317.7681864,45.6135472,0.00201665,3,3
2453018.24073,32305,5089,7059,0,0,0,18.3172,0.0896,18.0763,0.041,18.05001,0.03417,0.02629,40.27079,1377.8053,3343.4895,317.7682937,45.6135724,0.00205914,3,3
2453018.26801,33243,5089,7060,0,0,0,18.246,0.0818,18.0076,0.0526,17.99034,0.02561,0.01726,40.00235,1355.2207,3339.0413,317.7680857,45.6134453,0.001926,3,3
2453018.25851,33988,5089,7061,0,0,0,18.2615,0.0827,18.0339,0.0494,18.02259,0.04333,0.01131,39.47019,1363.5958,3340.8269,317.7683095,45.6135838,0.00187658,3,3
2453018.24008,33407,5089,7063,0,0,0,18.2657,0.0855,18.0249,0.0489,18.00667,0.04527,0.01823,40.5291,1378.4104,3343.6289,317.7683662,45.6135421,0.00252155,3,3
2453018.26042,34102,5089,7064,0,0,0,18.1279,0.0747,17.9074,0.0515,17.89661,0.03932,0.01079,39.12019,1363.79,3340.47,317.7681199,45.6135588,0.00170708,0,0
2453018.26104,30686,5089,7070,0,0,0,18.1161,0.0838,17.8961,0.0454,17.88551,0.04262,0.01059,39.40892,1362.3348,3340.1624,317.7680497,45.6137967,0.00208562,3,3
2453018.25344,32651,5089,7071,0,0,0,18.156,0.0828,17.9354,0.0484,17.92248,0.04328,0.01292,39.21966,1368.8879,3341.8784,317.7680958,45.6136595,0.005326,2,2
2453018.24708,33844,5089,7072,0,0,0,18.1136,0.0777,17.8927,0.0525,17.88031,0.0422,0.01239,37.99815,1373.6021,3342.9739,317.7682766,45.61352,0.00190963,3,3
2453018.26232,33207,5089,7078,0,0,0,18.1017,0.0833,17.8772,0.0496,17.86935,0.0417,0.00785,39.42493,1360.296,3340.3025,317.7683209,45.613561,0.00229006,3,3
2453086.67864,6361,5089,7085,0,0,0,18.2889,0.081,18.0586,0.0423,18.06624,0.0373,-0.00764,32.29814,2698.4736,704.5187,317.7682726,45.6135623,0.00212321,3,3
2453086.61765,5704,5089,7093,0,0,0,18.2485,0.0848,17.9534,0.0452,17.95583,0.0396,-0.00243,44.81208,2711.4688,696.7576,317.7681153,45.6136407,0.00240298,3,3
2453086.69255,6284,5089,7104,0,0,0,18.2326,0.0742,18.0065,0.0502,18.01159,0.03274,-0.00509,37.33628,2694.4932,695.0013,317.768262,45.6135593,0.00200864,2,2
2453086.64123,6024,5089,7114,0,0,0,18.277,0.0824,18.0156,0.0512,18.0093,0.04083,0.0063,37.70831,2693.6958,694.7999,317.7681842,45.6135194,0.00471359,2,2
2453086.69955,5764,5089,7116,0,0,0,18.1826,0.0868,17.9649,0.055,17.96585,0.04507,-0.00095,54.66271,2692.6567,690.5821,317.7682009,45.6135538,0.00244149,3,3
2453086.66658,6645,5089,7117,0,0,0,18.2228,0.0727,17.9952,0.0482,18.00224,0.03512,-0.00704,33.16056,2701.6865,712.2826,317.7681368,45.6136102,0.0019124,3,3
2453086.6799,6246,5089,7121,0,0,0,18.3044,0.0653,18.0797,0.0415,18.086,0.0416,-0.0063,32.43771,2696.6094,703.778,317.7682088,45.6135889,0.00194526,3,3
2453086.67039,6434,5089,7123,0,0,0,18.1618,0.0783,17.9388,0.047,17.94141,0.04042,-0.00261,33.19101,2701.3728,709.6913,317.7681698,45.6135101,0.00173554,3,3
2453086.65264,6299,5089,7127,0,0,0,18.3361,0.0852,18.102,0.0418,18.08864,0.03989,0.01336,35.15072,2706.5488,720.7344,317.7681376,45.6135905,0.00169884,3,3
2453086.57622,5279,5089,7131,0,0,0,18.2012,0.0972,17.8424,0.0513,17.84075,0.04334,0.00165,57.88582,2681.2078,698.5546,317.7682823,45.6135184,0.00192544,3,3
2453086.63036,5771,5089,7133,0,0,0,18.2475,0.0742,17.9746,0.0496,17.9692,0.03961,0.0054,42.03523,2706.29,689.2962,317.7683714,45.6136051,0.00167593,3,3
2453086.6278,5738,5089,7141,0,0,0,18.2157,0.079,17.936,0.0509,17.93669,0.03217,-0.00069,42.44225,2707.2976,690.86,317.7681509,45.6135202,0.00195215,3,3
2453086.65769,5855,5089,7148,0,0,0,18.1937,0.0891,17.9718,0.043,17.9697,0.03946,0.0021,33.96619,2704.3452,717.6254,317.7682857,45.6135429,0.00221696,3,3
2453086.69829,6072,5089,7150,0,0,0,18.2968,0.0812,18.0727,0.0498,18.07241,0.04223,0.00029,49.31837,2693.5481,691.4531,317.7681907,45.6136468,0.00180115,3,3
2453086.678,6138,5089,7157,0,0,0,18.2446,0.0869,18.02,0.0518,18.0258,0.04048,-0.0058,32.3245,2697.6516,704.9437,317.7682875,45.6135112,0.0021349,3,3
2453086.66723,6495,5089,7159,0,0,0,18.2078,0.0714,17.9829,0.0438,17.98305,0.03908,-0.00015,33.1779,2701.4517,711.6528,317.7682616,45.6134774,0.00155613,3,3
2453086.67418,6200,5089,7166,0,0,0,18.238,0.0647,18.0183,0.0464,18.01662,0.03588,0.00168,32.19702,2699.5503,707.4677,317.768142,45.6136429,0.00212168,3,3
2453086.65895,6236,5089,7173,0,0,0,18.2167,0.0812,17.9866,0.0407,17.99479,0.02092,-0.00819,33.78538,2704.3015,717.2701,317.7682768,45.6136574,0.00205902,3,3
2453086.67612,6530,5089,7174,0,0,0,18.2205,0.076,18.0023,0.044,18.00092,0.03699,0.00138,32.105,2699.887,706.3594,317.7681519,45.6136683,0.00161074,3,3
2453086.68877,6324,5089,7175,0,0,0,18.2726,0.0763,18.046,0.0419,18.05021,0.03972,-0.00421,34.41096,2695.0532,697.6195,317.7683327,45.6135361,0.00453403,2,2
2453086.68814,6070,5089,7184,0,0,0,18.1554,0.0745,17.9379,0.0485,17.93782,0.03628,8e-05,34.1483,2695.0251,698.1159,317.7684206,45.613593,0.00473592,2,2
2453086.61702,5749,5089,7185,0,0,0,18.1518,0.0844,17.8572,0.0459,17.86726,0.03626,-0.01006,45.30349,2710.6084,697.1744,317.7681966,45.6136538,0.00186007,3,3
2453086.66278,6217,5089,7190,0,0,0,18.3162,0.076,18.0832,0.0491,18.07816,0.04193,0.00504,33.21946,2701.5164,714.7759,317.7682878,45.6135818,0.00168974,3,3
2453086.68053,6476,5089,7192,0,0,0,18.315,0.0835,18.0884,0.0423,18.08888,0.04048,-0.00048,32.56776,2696.926,703.4592,317.7681351,45.6135827,0.00159802,3,3
2453086.63743,5889,5089,7193,0,0,0,18.1245,0.0781,17.8553,0.0486,17.86192,0.04068,-0.00662,39.79785,2697.1934,696.991,317.768207,45.6134902,0.0017858,3,3
2453086.65831,6608,5089,7194,0,0,0,18.3801,0.0684,18.1491,0.0475,18.13762,0.03454,0.01148,33.83587,2704.4734,717.4019,317.7682563,45.6136032,0.00171177,3,3
2453086.64948,6348,5089,7208,0,0,0,18.3263,0.0739,18.0726,0.0498,18.07219,0.04341,0.00041,35.81128,2706.8916,722.6812,317.7683352,45.6135417,0.00183091,3,3
2453086.64886,6574,5089,7211,0,0,0,17.3556,0.0361,16.6973,0.0624,16.67225,0.06405,0.02505,36.16424,2718.5559,726.7189,317.7688159,45.6140219,0.00179362,3,3
2453086.67737,6102,5089,7216,0,0,0,18.1383,0.0804,17.9246,0.0421,17.93,0.039,-0.0054,32.31825,2698.3784,705.4861,317.7681356,45.6136012,0.00222518,3,3
2453086.6875,6040,5089,7217,0,0,0,18.2347,0.0875,18.0109,0.046,18.0129,0.03251,-0.002,33.80723,2694.4663,698.6723,317.7680445,45.613614,0.00205664,3,3
2453086.66912,6240,5089,7230,0,0,0,18.1933,0.0777,17.9646,0.0449,17.97534,0.04545,-0.01074,33.1245,2701.3352,710.5247,317.7681669,45.6135729,0.00182387,3,3
2453086.61192,5521,5089,7235,0,0,0,18.2364,0.09,17.9165,0.0411,17.91731,0.04408,-0.00081,48.80792,2713.4636,699.8058,317.7681311,45.6136345,0.00203652,3,3
2453086.66531,6053,5089,7236,0,0,0,18.2803,0.0819,18.0511,0.0477,18.04918,0.04081,0.00192,33.21484,2702.0388,712.8671,317.7683934,45.6134811,0.00213175,3,3
2453086.67674,5977,5089,7241,0,0,0,18.2752,0.083,18.0544,0.0491,18.06048,0.03813,-0.00608,32.23997,2697.4016,705.9977,317.7683272,45.6136915,0.00265592,3,3
2453086.61001,5486,5089,7247,0,0,0,18.0821,0.0906,17.7697,0.0472,17.77819,0.04476,-0.00849,48.80007,2713.6873,700.5661,317.7681078,45.6135524,0.00283666,3,3
2453086.65705,6310,5089,7250,0,0,0,18.186,0.0781,17.9552,0.0465,17.95743,0.02132,-0.00223,34.07049,2704.5825,718.116,317.7681387,45.6135716,0.00182063,3,3
2453086.67482,6475,5089,7257,0,0,0,18.2107,0.0664,17.9878,0.0472,17.99703,0.04037,-0.00923,32.22132,2699.6096,706.9549,317.7683157,45.6135699,0.00429593,2,2
2453086.65959,6262,5089,7259,0,0,0,18.1738,0.07,17.9545,0.0479,17.95068,0.03861,0.00382,33.64783,2705.0471,716.6685,317.7682095,45.6135552,0.00151885,3,3
2453086.64377,5687,5089,7264,0,0,0,18.2146,0.0783,17.9636,0.0517,17.96474,0.04918,-0.00114,36.69786,2699.1187,693.0009,317.7683296,45.6135766,0.00218985,3,3
2453086.65579,6397,5089,7273,0,0,0,18.2822,0.081,18.0496,0.0416,18.0431,0.03855,0.0065,34.30796,2704.7031,718.9313,317.7682599,45.6135858,0.00163511,3,3
2453086.62336,5678,5089,7276,0,0,0,18.2889,0.0867,17.9944,0.0431,17.99851,0.04398,-0.00411,43.55416,2709.4126,693.5334,317.7683018,45.6136064,0.00200337,3,3
2453086.67101,6436,5089,7280,0,0,0,18.3395,0.0723,18.1077,0.0555,18.10382,0.03417,0.00388,33.04546,2699.6501,709.376,317.7682568,45.6135599,0.00188805,3,3
2453086.6113,5047,5089,7281,0,0,0,18.1674,0.0862,17.8519,0.0449,17.86127,0.038,-0.00937,48.7382,2713.5518,699.8985,317.7682129,45.6135689,0.00202933,3,3
2453086.63996,6128,5089,7282,0,0,0,18.3298,0.0748,18.0629,0.0448,18.06328,0.04124,-0.00038,38.47124,2695.5884,695.3986,317.7681836,45.6135038,0.00189311,3,3
2453086.70081,5837,5089,7285,0,0,0,18.1872,0.075,17.9737,0.0436,17.97008,0.03599,0.00362,61.20901,2692.8132,689.6306,317.7684247,45.61349,0.00186096,3,3
2453086.624,5632,5089,7293,0,0,0,18.1923,0.0898,17.8979,0.0435,17.90595,0.04171,-0.00805,43.87203,2707.5005,693.0334,317.7681624,45.6135098,0.00324719,3,3
2453086.66594,6336,5089,7294,0,0,0,18.3542,0.0924,18.1199,0.0464,18.12319,0.03529,-0.00329,33.11403,2701.8962,712.4953,317.7682937,45.6134932,0.00238183,3,3
2453086.67547,6362,5089,7298,0,0,0,18.2583,0.0813,18.0357,0.04,18.0378,0.04094,-0.0021,32.17961,2699.3723,706.5706,317.7682585,45.6135854,0.00212106,3,3
2453098.58389,4701,5089,7445,0,0,1,18.5262,0.1052,18.2488,0.0955,18.10557,0.06895,0.14323,80.04206,2668.3145,695.4698,317.7684661,45.6134856,0.00239453,1,1
2453098.64635,5448,5089,7453,0,0,1,18.2844,0.0843,18.1365,0.0903,18.03596,nan,0.10054,44.6914,2693.9641,661.5762,317.7681439,45.6135421,0.00219656,3,3
2453098.65022,5360,5089,7473,0,0,1,18.2578,0.0736,18.0698,0.0759,17.97675,nan,0.09305,44.90285,2693.6326,659.397,317.7682096,45.6135669,0.00181198,3,3
2453098.64507,5597,5089,7499,0,0,1,18.2073,0.0809,18.1007,0.0803,17.96818,0.05253,0.13252,45.52239,2695.5532,662.4692,317.7681355,45.6136431,0.00204628,3,3
2453098.64957,5759,5089,7503,0,0,1,18.2328,0.0841,18.127,0.0656,18.00284,nan,0.12416,44.35123,2693.3713,659.708,317.7681444,45.6135163,0.00166751,3,3
2453098.61736,5084,5089,7528,0,0,1,18.1923,0.0815,17.8517,0.0982,17.77745,0.05081,0.07425,58.57376,2706.2002,677.4683,317.7682542,45.6136703,0.00504236,2,2
2453098.63025,5387,5089,7535,0,0,1,18.1419,0.0831,17.9638,0.0998,17.91044,0.05298,0.05336,53.22701,2700.0881,670.7767,317.7681257,45.613743,0.0021914,3,3
2453098.64571,5537,5089,7538,0,0,1,18.2743,0.0735,18.1067,0.0719,18.0386,nan,0.0681,44.87558,2693.6685,662.1027,317.7682386,45.6136843,0.00366944,3,3
2453098.64829,5390,5089,7539,0,0,1,18.1999,0.0877,18.029,0.0797,17.98068,0.05059,0.04832,43.55024,2693.2261,660.4561,317.7680784,45.6135368,0.00265611,3,3
2453098.65215,5088,5089,7576,0,0,1,18.2212,0.087,18.0241,0.0753,17.92768,nan,0.09642,48.558,2693.2061,658.3247,317.768347,45.6135434,0.00201262,3,3
2453241.42625,6219,5089,7597,0,0,1,18.2303,0.068,18.2875,0.0461,18.24476,0.04074,0.04274,26.79494,2693.6211,733.465,317.7680744,45.6136167,0.00342922,3,3
2453241.42488,6624,5089,7599,0,0,1,18.0808,0.0692,18.121,0.0457,18.09989,0.04618,0.02111,27.86615,2692.6304,732.8218,317.7681637,45.6136189,0.00197638,3,3
2453241.42356,6487,5089,7601,0,0,1,18.0347,0.0706,18.0619,0.0462,18.03795,0.0389,0.02395,28.64825,2693.7708,732.3414,317.7681077,45.6136169,0.0018406,3,3
2453241.42077,6521,5089,7602,0,0,1,17.9734,0.066,18.0265,0.0493,17.98758,0.03732,0.03892,28.23862,2694.4395,731.1338,317.7680356,45.6137306,0.00183138,3,3
2453247.40827,8168,5089,7607,0,0,1,17.9597,0.0683,18.1036,0.0471,18.09286,0.04058,0.01074,67.85005,2916.3059,860.918,317.768189,45.6136747,0.00172455,2,2
2453247.38258,8211,5089,7608,0,0,1,17.8419,0.0655,18.0087,0.0472,17.9976,0.03129,0.0111,64.61088,2918.8369,850.6447,317.7682828,45.613625,0.00194755,2,2
2453247.43113,8455,5089,7609,0,0,1,18.1786,0.075,18.305,0.0464,18.28639,0.0465,0.01861,66.17918,2916.53,869.6932,317.7682761,45.6137006,0.00144221,3,3
2453247.44256,8216,5089,7610,0,0,1,18.0029,0.0742,18.1218,0.0507,18.12408,0.03382,-0.00228,70.30301,2916.4404,873.8842,317.7683646,45.6136069,0.00444909,2,2
2453247.44319,8154,5089,7611,0,0,1,18.0696,0.0588,18.2101,0.0478,18.19289,0.04343,0.01721,69.20437,2915.6602,874.1552,317.7682275,45.6137724,0.00160955,3,3
2453247.38192,9099,5089,7613,0,0,1,18.0681,0.0534,18.2208,0.0501,18.20042,0.03525,0.02038,64.2946,2920.1042,850.7081,317.7679916,45.6136743,0.00186079,3,3
2453247.44447,6957,5089,7614,0,0,1,18.1315,0.0641,18.0591,0.0486,18.09653,0.05338,-0.03743,89.079,2913.0615,874.1652,317.7682304,45.6137167,0.00219336,1,1
2453247.44002,8357,5089,7615,0,0,1,18.0891,0.0554,18.2181,0.0481,18.20022,0.04226,0.01788,69.51364,2916.8149,873.2651,317.7681571,45.6137232,0.00127141,3,3
2453247.42098,8078,5089,7616,0,0,1,18.078,0.0685,18.2175,0.0465,18.19883,0.03366,0.01867,67.66815,2918.5862,866.315,317.7682855,45.6137202,0.00172594,1,1
2453247.39811,8606,5089,7617,0,0,1,18.1522,0.0544,18.2958,0.0513,18.27272,0.04487,0.02308,66.32417,2919.8474,857.3812,317.7683115,45.6136821,0.00123463,1,1
2453247.40891,8582,5089,7618,0,0,1,18.104,0.0692,18.2388,0.0519,18.22132,0.04119,0.01748,67.73514,2919.1604,861.7203,317.7681635,45.6136759,0.00145028,3,3
2453247.41655,8401,5089,7619,0,0,1,18.1775,0.0629,18.3088,0.0528,18.28479,0.0397,0.02401,67.76921,2915.4414,864.2488,317.7680823,45.6137362,0.00166608,3,3
2453247.41273,8553,5089,7620,0,0,1,18.0804,0.0707,18.2163,0.0487,18.2066,0.03932,0.0097,68.22066,2919.1321,863.1677,317.7683365,45.6136,0.00123084,2,2
2453247.43495,8183,5089,7621,0,0,1,17.9847,0.0594,18.1249,0.0484,18.10587,0.04225,0.01903,68.98119,2916.2373,871.2604,317.7681705,45.6137609,0.00140188,3,3
2453247.4197,8075,5089,7622,0,0,1,18.1208,0.0662,18.2574,0.0473,18.23379,0.03746,0.02361,67.85719,2917.3904,865.5909,317.7681949,45.6136566,0.00208436,3,3
2453247.41781,8640,5089,7623,0,0,1,18.086,0.0565,18.2221,0.0501,18.21456,0.04015,0.00754,67.48518,2919.8372,865.2822,317.7682174,45.6137304,0.00114593,3,3
2453247.38912,8787,5089,7624,0,0,1,18.0834,0.0533,18.235,0.0474,18.22316,0.03695,0.01184,65.2205,2917.8364,853.5095,317.7681519,45.6136338,0.00258476,3,3
2453247.42353,8578,5089,7625,0,0,1,18.0931,0.053,18.2287,0.0522,18.21385,0.03957,0.01485,68.59227,2918.5151,867.1319,317.7681106,45.6137523,0.00117816,3,3
2453247.38324,8537,5089,7626,0,0,1,17.8887,0.0665,18.0514,0.0482,18.03597,0.03856,0.01543,64.97973,2916.7456,850.5947,317.7682252,45.613636,0.00178399,3,3
2453247.40256,7755,5089,7627,0,0,1,18.0193,0.0756,18.1698,0.0438,18.15641,0.04268,0.01339,66.32681,2916.8232,858.7927,317.768231,45.6136342,0.00377744,3,3
2453247.3904,8794,5089,7629,0,0,1,18.1215,0.052,18.2746,0.0508,18.24692,0.03216,0.02768,65.21648,2920.0779,854.3953,317.7681798,45.6136669,0.0016297,3,3
2453247.39554,9018,5089,7630,0,0,1,18.0999,0.0505,18.2462,0.0522,18.23353,0.038,0.01267,65.92683,2920.5938,856.4367,317.7681923,45.6136275,0.00135097,3,3
2453247.43684,8221,5089,7631,0,0,1,18.1846,0.0671,18.3108,0.0524,18.28691,0.04016,0.02389,68.93683,2916.5105,872.0715,317.7679198,45.6136844,0.00171,3,3
2453247.39684,7692,5089,7633,0,0,1,18.0332,0.0551,18.1887,0.0402,18.16731,0.03981,0.02139,66.19865,2916.7034,856.3744,317.7681313,45.6136935,0.00247042,3,3
2453247.41337,7750,5089,7634,0,0,1,18.0425,0.0678,18.1788,0.0483,18.16108,0.03648,0.01772,68.51385,2916.0029,863.0342,317.7682565,45.6136514,0.0018296,0,0
2453247.42417,7998,5089,7635,0,0,1,18.0338,0.0749,18.174,0.0433,18.15695,0.03767,0.01705,68.62598,2916.656,866.8572,317.7681435,45.613628,0.00200749,3,3
2453247.40445,8387,5089,7637,0,0,1,17.8511,0.0673,18.0063,0.0484,17.99632,0.04142,0.00998,67.04933,2919.2058,860.0441,317.7682956,45.6137727,0.00149647,3,3
2453247.44191,7982,5089,7638,0,0,1,18.2949,0.0733,18.4133,0.042,18.38504,0.03908,0.02826,69.9419,2914.4346,873.3569,317.7682833,45.6136319,0.00463727,2,2
2453247.40382,8617,5089,7639,0,0,1,18.0663,0.0527,18.2141,0.0457,18.19809,0.03972,0.01601,66.20496,2920.4006,859.8168,317.7681927,45.6136508,0.00144219,3,3
2453247.38654,8263,5089,7640,0,0,1,18.0107,0.0687,18.1689,0.0475,18.15188,0.03214,0.01702,64.70663,2918.6565,852.6176,317.7683819,45.6137564,0.0018039,3,3
2453247.42289,8654,5089,7641,0,0,1,17.8414,0.0743,17.9943,0.0502,17.97835,0.03233,0.01595,67.79507,2917.8706,866.5887,317.7682616,45.6136259,0.00212793,3,3
2453247.4286,8197,5089,7643,0,0,1,18.0916,0.0656,18.2206,0.0455,18.20799,0.04007,0.01261,69.3306,2917.9087,868.6803,317.7681756,45.6135588,0.00126415,3,3
2453247.39426,8022,5089,7645,0,0,1,17.9167,0.0723,18.077,0.0443,18.06508,0.0369,0.01192,65.44897,2916.5127,855.3099,317.7682247,45.613604,0.00193506,3,3
2453247.43621,8397,5089,7646,0,0,1,18.1009,0.0726,18.2338,0.0475,18.2133,0.04035,0.0205,68.94065,2914.688,871.4012,317.7682657,45.6136613,0.00144759,3,3
2453247.4394,8565,5089,7648,0,0,1,18.1058,0.0702,18.2365,0.0504,18.21393,0.0398,0.02257,69.32243,2915.6462,872.6778,317.7681189,45.6136816,0.00130047,3,3
2453247.38976,8709,5089,7649,0,0,1,18.0831,0.0545,18.2356,0.0512,18.21723,0.03431,0.01837,65.22917,2919.9221,854.1181,317.7682559,45.6136707,0.00129292,3,3
2453247.41844,8527,5089,7650,0,0,1,18.0383,0.0631,18.18,0.048,18.16598,0.0409,0.01402,68.0434,2918.2136,865.2253,317.7681074,45.61368,0.0014143,3,3
2453247.42544,7874,5089,7652,0,0,1,18.0585,0.0736,18.1906,0.0463,18.1619,0.04408,0.0287,68.88647,2917.1687,867.5116,317.7682409,45.6136456,0.00160713,2,2
2453247.40573,8520,5089,7653,0,0,1,18.0556,0.0596,18.199,0.0479,18.17572,0.03556,0.02328,67.31308,2917.5305,860.1007,317.7683455,45.613675,0.00130799,2,2
2453247.42035,8742,5089,7654,0,0,1,18.0382,0.0653,18.181,0.0449,18.16967,0.04023,0.01133,67.72868,2919.2942,866.2077,317.7682824,45.6136713,0.00157568,3,3
2453247.44065,8531,5089,7655,0,0,1,18.0342,0.0563,18.1737,0.0508,18.15485,0.04031,0.01885,69.05386,2914.656,873.0145,317.7680782,45.6136825,0.00144503,3,3
2453247.43239,8079,5089,7656,0,0,1,17.9434,0.0643,18.0858,0.0484,18.07172,0.04046,0.01408,69.35583,2916.2576,870.1012,317.7682242,45.613652,0.00141254,3,3
2453247.40192,8527,5089,7657,0,0,1,18.0809,0.0562,18.2301,0.0469,18.2186,0.04752,0.0115,66.51659,2918.6616,858.7637,317.7682786,45.6136656,0.0016922,3,3
2453247.39748,9061,5089,7659,0,0,1,18.061,0.0722,18.2125,0.0514,18.20124,0.03823,0.01126,66.10431,2917.7827,856.7001,317.768119,45.6136554,0.0014442,3,3
