4.838086031899467621e+00,2.454317479970000219e+06,4.462551591590014355e-01,5.318055263922199377e-02
4.838086031899467621e+00,2.454317513449999969e+06,4.996524255229635170e-01,6.138597095575117069e-02
4.838086031899467621e+00,2.454351393389999866e+06,5.251749466581515646e-01,5.886688446019151116e-02
4.838086031899467621e+00,2.454056279810000211e+06,5.435831849578459662e-01,6.060554408631275980e-02
4.838086031899467621e+00,2.454056288060000166e+06,5.475831940039799228e-01,6.095563471799515104e-02
4.838086031899467621e+00,2.454351426810000092e+06,5.637648806230470822e-01,7.620846501765245196e-02
4.838086031899467621e+00,2.454317569379999768e+06,5.842383237090600367e-01,8.033225353090214793e-02
4.838086031899467621e+00,2.454317578220000025e+06,6.143049290236672899e-01,8.330542876020102794e-02
4.838086031899467621e+00,2.454317586430000141e+06,6.369422225436074392e-01,8.540635753647753126e-02
4.838086031899467621e+00,2.454317597779999953e+06,6.586580438404070481e-01,8.308374908303362005e-02
4.838086031899467621e+00,2.454317606620000210e+06,6.683014008037756470e-01,8.473782003366037152e-02
4.838086031899467621e+00,2.454056356629999820e+06,6.870304722581814794e-01,8.488154534963045228e-02
4.838086031899467621e+00,2.454056362809999846e+06,7.015328304091194012e-01,8.109376412778877830e-02
4.838086031899467621e+00,2.454317629319999833e+06,7.135427555200657412e-01,7.551772696984825062e-02
4.838086031899467621e+00,2.454293451450000051e+06,7.331018841941912001e-01,7.628364424352031270e-02
4.838086031899467621e+00,2.454351518989999779e+06,7.537997697556096943e-01,8.713028135282065156e-02
4.838086031899467621e+00,2.454351545489999931e+06,8.478206689684807396e-01,9.416169279506378387e-02
4.838086031899467621e+00,2.454351557469999883e+06,8.843147225817786783e-01,9.390300723101953351e-02
4.838086031899467621e+00,2.454056444290000014e+06,8.995390182402399626e-01,8.771970433354747687e-02
4.838086031899467621e+00,2.454351577670000028e+06,9.106091479777350672e-01,8.381465629833974307e-02
4.838086031899467621e+00,2.454351587760000024e+06,9.153137807264448700e-01,8.194714665913707674e-02
4.838086031899467621e+00,2.453248514570000116e+06,9.200512082513826462e-01,7.698932293293674067e-02
4.838086031899467621e+00,2.452924370949999895e+06,9.302935320420560039e-01,7.302805460098847623e-02
4.838086031899467621e+00,2.454056494280000217e+06,9.413432222574621422e-01,7.392598235252588468e-02
4.838086031899467621e+00,2.454351632540000137e+06,9.545441285368719830e-01,6.059043783558934471e-02
4.838086031899467621e+00,2.453287290500000119e+06,9.727830617692297954e-01,4.104397454526969441e-02
4.838086031899467621e+00,2.454351676690000109e+06,9.740561696219800503e-01,3.825249100704208177e-02
4.838086031899467621e+00,2.453287301119999960e+06,9.745138145825059661e-01,3.838467648068599053e-02
4.838086031899467621e+00,2.453287304250000045e+06,9.739395458635314862e-01,3.789949861371125217e-02
4.838086031899467621e+00,2.453287307370000053e+06,9.739754271223918236e-01,3.792274200889661495e-02
4.838086031899467621e+00,2.453379234559999779e+06,9.749357593289328383e-01,3.735091822272328804e-02
4.838086031899467621e+00,2.453287314249999821e+06,9.749267798387496464e-01,3.780562323923557927e-02
4.838086031899467621e+00,2.453253450800000224e+06,9.745138145825059661e-01,3.798025959979135779e-02
4.838086031899467621e+00,2.453253453939999919e+06,9.749267798387496464e-01,3.792106906852401454e-02
4.838086031899467621e+00,2.453379247680000030e+06,9.749447388191160302e-01,3.732270214487141274e-02
4.838086031899467621e+00,2.453253460919999983e+06,9.749267798387496464e-01,3.728502461676184987e-02
4.838086031899467621e+00,2.453253464720000047e+06,9.760408624321340598e-01,3.766268415277430892e-02
4.838086031899467621e+00,2.453253468549999874e+06,9.759060360315482408e-01,3.739889290074616124e-02
4.838086031899467621e+00,2.453253472399999853e+06,9.766883332280748009e-01,3.726530189894875639e-02
4.838086031899467621e+00,2.453253475620000158e+06,9.767468083366577236e-01,3.693232602598783137e-02
4.838086031899467621e+00,2.453253478190000169e+06,9.768187786953910212e-01,3.715841256350642385e-02
4.838086031899467621e+00,2.453287349249999970e+06,9.782458180717108487e-01,3.800648039547612628e-02
4.838086031899467621e+00,2.453253486550000031e+06,9.781061833641947478e-01,3.799944083417412799e-02
4.838086031899467621e+00,2.453379280809999909e+06,9.805009075810765529e-01,3.761666881122532197e-02
4.838086031899467621e+00,2.453253494270000141e+06,9.807899340785055653e-01,3.742406116972420843e-02
4.838086031899467621e+00,2.453287364250000101e+06,9.812778594981653724e-01,3.701479718326468327e-02
4.838086031899467621e+00,2.454395288850000128e+06,9.814496053397387954e-01,3.692931715875257676e-02
4.838086031899467621e+00,2.453379293310000096e+06,9.818519397110311298e-01,3.713548130845246986e-02
4.838086031899467621e+00,2.453379297679999843e+06,9.820011581853630434e-01,3.716005671144970157e-02
4.838086031899467621e+00,2.452929360969999805e+06,9.814857699401995372e-01,3.760810586413810414e-02
4.838086031899467621e+00,2.453379307060000021e+06,9.828019647727845864e-01,3.789626121737985076e-02
4.838086031899467621e+00,2.452924533100000117e+06,9.818519397110311298e-01,3.828125099132688447e-02
4.838086031899467621e+00,2.453253527009999845e+06,9.817479430199853585e-01,3.847141372736512938e-02
4.838086031899467621e+00,2.453679284239999950e+06,9.825530318269596330e-01,3.851814851212957691e-02
4.838086031899467621e+00,2.453253536660000216e+06,9.828200640684954248e-01,3.899882630559474428e-02
4.838086031899467621e+00,2.453379331429999787e+06,9.807357366188658165e-01,3.906720296263455766e-02
4.838086031899467621e+00,2.453287410709999967e+06,9.807899340785055653e-01,3.903380751825592798e-02
4.838086031899467621e+00,2.453287413829999976e+06,9.807357366188658165e-01,3.876076335353359492e-02
4.838086031899467621e+00,2.453253550749999937e+06,9.805686470222612083e-01,3.910576076717952460e-02
4.838086031899467621e+00,2.454366313910000026e+06,9.804557548852962379e-01,3.985795993480269195e-02
4.838086031899467621e+00,2.454366318959999830e+06,9.807899340785055653e-01,3.945252755128206973e-02
4.838086031899467621e+00,2.453287430689999834e+06,9.812326710232508464e-01,3.990836855051534821e-02
4.838086031899467621e+00,2.453253569339999929e+06,9.812326710232508464e-01,3.960362783682563892e-02
4.838086031899467621e+00,2.453253573820000049e+06,9.817162969751802581e-01,3.942868463651427041e-02
4.838086031899467621e+00,2.453679331149999984e+06,9.837754939655430908e-01,3.753308519755286371e-02
4.838086031899467621e+00,2.453253584710000083e+06,9.828200640684954248e-01,3.724894605596740932e-02
4.838086031899467621e+00,2.453253592060000170e+06,9.834041240094446579e-01,3.719197387932587917e-02
4.838086031899467621e+00,2.454366356829999946e+06,9.834041240094446579e-01,3.808654972458940663e-02
4.838086031899467621e+00,2.454366361260000151e+06,9.837392510045690486e-01,3.759119415950108040e-02
4.838086031899467621e+00,2.453713224390000105e+06,9.828200640684954248e-01,3.757371544023196258e-02
4.838086031899467621e+00,2.454366371360000223e+06,9.839114169617881878e-01,3.744826479562656657e-02
4.838086031899467621e+00,2.453253616570000071e+06,9.843464967625069617e-01,3.728950628916177790e-02
4.838086031899467621e+00,2.453253621030000038e+06,9.862068165503541373e-01,3.749225037366839264e-02
4.838086031899467621e+00,2.453253626740000211e+06,9.886896848358028844e-01,3.795433025051254267e-02
4.838086031899467621e+00,2.453253633080000058e+06,9.890084450210656630e-01,3.737756930261420391e-02
4.838086031899467621e+00,2.454366399129999802e+06,9.909597419926122752e-01,3.753333898748183878e-02
4.838086031899467621e+00,2.453679394530000165e+06,9.909597419926122752e-01,3.792267418927576517e-02
4.838086031899467621e+00,2.454366408580000047e+06,9.924851102854135299e-01,3.866518711734340946e-02
4.838086031899467621e+00,2.453679409889999777e+06,9.930794620215035451e-01,3.887519132856068205e-02
4.838086031899467621e+00,2.453679422069999855e+06,9.911103963252271276e-01,3.869530051937652981e-02
4.838086031899467621e+00,2.454366439309999812e+06,9.930428756220734954e-01,3.983007276783741973e-02
4.838086031899467621e+00,2.454366444999999832e+06,9.934819932997247527e-01,4.019258928322856639e-02
4.838086031899467621e+00,2.454366450689999852e+06,9.918911149381929304e-01,4.011098461663924197e-02
4.838086031899467621e+00,2.454042306479999796e+06,9.907041905370782553e-01,3.920253927699640650e-02
4.838086031899467621e+00,2.454366463949999772e+06,9.905217128883517796e-01,4.073511970097473678e-02
4.838086031899467621e+00,2.454366469000000041e+06,9.922474694726584055e-01,4.078244776977715119e-02
4.838086031899467621e+00,2.454366474679999985e+06,9.934819932997247527e-01,4.085740837751866694e-02
4.838086031899467621e+00,2.454042329150000121e+06,9.914664003119566527e-01,4.014918410364548551e-02
